version,doi,id,v01,v02,v03,v04,v05,v06,v07,v08,v10,v11,v12_01,v12_02,v12_03,v12_04,v12_05,v12_06,v12_07,v12_08,v12_09,v12_10,v12_11,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.0 (2020-12-21),doi:10.11587/U4DWGK,1525,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1526,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1527,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1528,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1529,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1530,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1531,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik (EU-Ebene),26,1100000,1,0,1,17503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1532,579,"Wir stehen für eine starke Regionalpolitik, die die Chancengerechtigkeit fördert und dabei auf Ausgleich, Kooperation und Koordination der Planungsgrundlagen und Förderungen sowohl auf Bundesebene, zwischen Bund und Ländern als auch auf europäischer Ebene setzt.",SPÖ für starke Regionalpolitik (EU-Ebene),26,1100000,1,0,1,17503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1533,580,Gerade auch die Bedürfnisse der Menschen in grenznahen Regionen wollen wir umfassend berücksichtigen.,SPÖ für Unterstützung grenznaher Regionen,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1534,581,"Für den Bereich des Tourismus gilt es weiterhin, die Schaffung von Modellregionen, in denen sich regionale Identitäten wiederfinden und regionale Wertschöpfungsketten entwickeln, zu fördern.",SPÖ spricht über Tourismus,26,1100000,1,0,0,10605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1535,581,"Für den Bereich des Tourismus gilt es weiterhin, die Schaffung von Modellregionen, in denen sich regionale Identitäten wiederfinden und regionale Wertschöpfungsketten entwickeln, zu fördern.",SPÖ für touristische Modellregionen,26,1100000,1,0,1,10605,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1536,581,"Für den Bereich des Tourismus gilt es weiterhin, die Schaffung von Modellregionen, in denen sich regionale Identitäten wiederfinden und regionale Wertschöpfungsketten entwickeln, zu fördern.",SPÖ für touristische Modellregionen,26,1100000,1,0,1,10605,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1537,582,"Die Mittel der ländlichen Entwicklung gilt es in Zukunft nicht nur als reine Agrarförderungen zu sehen, sondern auch als Fördermittel, die zur Verbesserung regionaler Infrastruktur jeglicher Art sowie dem Schutz der Artenvielfalt dienen.",SPÖ gegen reine Agrarförderung,26,1100000,1,0,-1,10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1538,582,"Die Mittel der ländlichen Entwicklung gilt es in Zukunft nicht nur als reine Agrarförderungen zu sehen, sondern auch als Fördermittel, die zur Verbesserung regionaler Infrastruktur jeglicher Art sowie dem Schutz der Artenvielfalt dienen.",SPÖ für Förderung ländlicher Entwicklung,26,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1539,582,"Die Mittel der ländlichen Entwicklung gilt es in Zukunft nicht nur als reine Agrarförderungen zu sehen, sondern auch als Fördermittel, die zur Verbesserung regionaler Infrastruktur jeglicher Art sowie dem Schutz der Artenvielfalt dienen.",SPÖ für Förderung zur Verbesserung regionaler Infrastruktur,26,1100000,1,0,1,18601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1540,582,"Die Mittel der ländlichen Entwicklung gilt es in Zukunft nicht nur als reine Agrarförderungen zu sehen, sondern auch als Fördermittel, die zur Verbesserung regionaler Infrastruktur jeglicher Art sowie dem Schutz der Artenvielfalt dienen.",SPÖ für Förderung zum Schutz der Artenvielfalt,26,1100000,1,0,1,20101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1541,583,"Überbetriebliche Leistungen, wie etwa Landschaftspflege, sind zu entgelten, überbetriebliche Schadenswirkungen, wie etwa Grundwasserschädigung, sind verursachungsgemäß anzulasten.",SPÖ für Entgelt für überbetriebliche Leistungen,27,1100000,1,0,1,10902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1542,583,"Überbetriebliche Leistungen, wie etwa Landschaftspflege, sind zu entgelten, überbetriebliche Schadenswirkungen, wie etwa Grundwasserschädigung, sind verursachungsgemäß anzulasten.",SPÖ für Entgelt für Landschaftspflege,27,1100000,1,0,1,10902,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1543,583,"Überbetriebliche Leistungen, wie etwa Landschaftspflege, sind zu entgelten, überbetriebliche Schadenswirkungen, wie etwa Grundwasserschädigung, sind verursachungsgemäß anzulasten.",SPÖ für Anlastung überbetrieblicher Schäden an Verursacher,27,1100000,1,0,1,20102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1544,583,"Überbetriebliche Leistungen, wie etwa Landschaftspflege, sind zu entgelten, überbetriebliche Schadenswirkungen, wie etwa Grundwasserschädigung, sind verursachungsgemäß anzulasten.",SPÖ für Anlastung von Grundwasserschäden an Verursacher,27,1100000,1,0,1,20102,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1545,584,In der Landwirtschaft gilt es die Fördermittel gerecht zu verteilen und den tatsächlichen Arbeitsaufwand in den Mittelpunkt der Förderung zu stellen.,SPÖ für gerechte Verteilung von Förderungen in der Landwirtschaft,27,1100000,1,0,0,10902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1546,584,In der Landwirtschaft gilt es die Fördermittel gerecht zu verteilen und den tatsächlichen Arbeitsaufwand in den Mittelpunkt der Förderung zu stellen.,SPÖ für Anpassung der Agrarförderungen an tatsächlichen Arbeitsaufwand,27,1100000,1,0,0,10902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1547,585,"Gerade die derzeitige Teuerungswelle macht eine Förderpolitik notwendig, die auf die Nutzung von Flächen zur Lebensmittelproduktion abzielt.",SPÖ gegen Teuerungswelle,27,1100000,1,0,1,10105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1548,585,"Gerade die derzeitige Teuerungswelle macht eine Förderpolitik notwendig, die auf die Nutzung von Flächen zur Lebensmittelproduktion abzielt.",SPÖ für Nutzung der Flächen für Lebensmittelproduktion,27,1100000,1,0,-1,10910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1549,586,Die SPÖ bekennt sich zur Förderung der kleinbäuerlichen und regionalen Strukturen und zur ökologischen sowie den natürlichen Lebensraum schützenden Landwirtschaft.,SPÖ für Förderung kleinbäuerlicher Strukturen,27,1100000,1,0,1,10903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1550,586,Die SPÖ bekennt sich zur Förderung der kleinbäuerlichen und regionalen Strukturen und zur ökologischen sowie den natürlichen Lebensraum schützenden Landwirtschaft.,SPÖ für ökologische Landwirtschaft,27,1100000,1,0,1,10906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1551,586,Die SPÖ bekennt sich zur Förderung der kleinbäuerlichen und regionalen Strukturen und zur ökologischen sowie den natürlichen Lebensraum schützenden Landwirtschaft.,SPÖ für ökologische Landwirtschaft,27,1100000,1,0,1,10906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1552,586,Die SPÖ bekennt sich zur Förderung der kleinbäuerlichen und regionalen Strukturen und zur ökologischen sowie den natürlichen Lebensraum schützenden Landwirtschaft.,SPÖ für Förderung regionaler Strukturen,27,1100000,1,0,1,11102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1553,587,Bäuerliche Einkommensverhältnisse müssen gerecht und fair gestaltet werden.,SPÖ für gerechte Einkommensverhältnisse für Bauern,27,1100000,1,0,1,10901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1554,587,Bäuerliche Einkommensverhältnisse müssen gerecht und fair gestaltet werden.,SPÖ für faire Einkommensverhältnisse für Bauern,27,1100000,1,0,1,10901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1555,588,"Auf europäischer Ebene treten wir dafür ein, Exportsubventionen für landwirtschaftliche Produkte abzubauen, um den Entwicklungsländern einen besseren Marktzugang zu ermöglichen.",SPÖ für besseren Marktzugang für Entwicklungsländer,27,1100000,1,0,1,10402,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1556,588,"Auf europäischer Ebene treten wir dafür ein, Exportsubventionen für landwirtschaftliche Produkte abzubauen, um den Entwicklungsländern einen besseren Marktzugang zu ermöglichen.",SPÖ für Abbau von Exportsubventionen landwirtschaftlicher Produkte auf EU-Ebene,27,1100000,1,0,-1,17504,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1557,589,Klima und Energie,SPÖ spricht über Energie,27,1100000,1,0,0,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1558,589,Klima und Energie,SPÖ spricht über Klima,27,1100000,1,0,0,20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1559,590,"Es ist die Klimaerwärmung, die den Österreicherinnen und Österreichern viele Sorgen bereitet.",SPÖ gegen Klimaerwärmung,27,1100000,1,0,1,20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1560,591,Der Energieverbrauch steigt weltweit ebenso wie in Österreich dramatisch an.,SPÖ gegen steigenden Energieverbrauch,27,1100000,1,0,1,18405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1561,591,Der Energieverbrauch steigt weltweit ebenso wie in Österreich dramatisch an.,SPÖ gegen steigenden Energieverbrauch,27,1100000,1,0,1,18405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1562,592,Ohne drastisches Sparen von Energie und eine signifikante Erhöhung der Energieeffizienz werden wir den Klimawandel nicht stoppen.,SPÖ für drastisches Energiesparen,27,1100000,1,0,1,18405,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1563,592,Ohne drastisches Sparen von Energie und eine signifikante Erhöhung der Energieeffizienz werden wir den Klimawandel nicht stoppen.,SPÖ für Erhöhung der Energieeffizienz,27,1100000,1,0,1,18405,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1564,592,Ohne drastisches Sparen von Energie und eine signifikante Erhöhung der Energieeffizienz werden wir den Klimawandel nicht stoppen.,SPÖ gegen Klimawandel,27,1100000,1,0,1,20301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1565,593,"Hier liegt ein großes Potential, das nicht mit der Einschränkung der Lebensqualität einhergehen muss:",SPÖ gegen Einschränkung der Lebensqualität,27,1100000,1,0,1,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1566,594,"So kann etwa durch effektive Wärmedämmung der Energieverbrauch, und damit auch die finanzielle Belastung, um bis zu 40 Prozent gesenkt werden.",SPÖ für Senkung der finanziellen Belastung,27,1100000,1,0,-1,18404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1567,594,"So kann etwa durch effektive Wärmedämmung der Energieverbrauch, und damit auch die finanzielle Belastung, um bis zu 40 Prozent gesenkt werden.",SPÖ für Wärmedämmung,27,1100000,1,0,1,18405,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1568,594,"So kann etwa durch effektive Wärmedämmung der Energieverbrauch, und damit auch die finanzielle Belastung, um bis zu 40 Prozent gesenkt werden.",SPÖ für Senkung des Energieverbrauchs,27,1100000,1,0,1,18405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1569,595,"Zur nachhaltigen Nutzung von Ressourcen gehört auch eine nachhaltige Energieversorgung, sowohl in der Stromerzeugung als auch bei der Bereitstellung anderer Energieformen, wie etwa der Fernwärme bzw. kälte.",SPÖ für nachhaltige Energieversorgung,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1570,595,"Zur nachhaltigen Nutzung von Ressourcen gehört auch eine nachhaltige Energieversorgung, sowohl in der Stromerzeugung als auch bei der Bereitstellung anderer Energieformen, wie etwa der Fernwärme bzw. kälte.",SPÖ für nachhaltige Stromversorgung,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1571,595,"Zur nachhaltigen Nutzung von Ressourcen gehört auch eine nachhaltige Energieversorgung, sowohl in der Stromerzeugung als auch bei der Bereitstellung anderer Energieformen, wie etwa der Fernwärme bzw. kälte.",SPÖ für nachhaltige Bereitstellung anderer Energieformen,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1572,595,"Zur nachhaltigen Nutzung von Ressourcen gehört auch eine nachhaltige Energieversorgung, sowohl in der Stromerzeugung als auch bei der Bereitstellung anderer Energieformen, wie etwa der Fernwärme bzw. kälte.",SPÖ für nachhaltige Bereitstellung von Fernwärme,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1573,595,"Zur nachhaltigen Nutzung von Ressourcen gehört auch eine nachhaltige Energieversorgung, sowohl in der Stromerzeugung als auch bei der Bereitstellung anderer Energieformen, wie etwa der Fernwärme bzw. kälte.",SPÖ für nachhaltige Bereitstellung von Fernkälte,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1574,595,"Zur nachhaltigen Nutzung von Ressourcen gehört auch eine nachhaltige Energieversorgung, sowohl in der Stromerzeugung als auch bei der Bereitstellung anderer Energieformen, wie etwa der Fernwärme bzw. kälte.",SPÖ für nachhaltige Nutzung von Ressourcen,27,1100000,1,0,1,20101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1575,596,Im Hinblick auf die Sicherung der Energieversorgung für kommende Generationen und die zukunftssichere Anbindung Österreichs an internationale Versorgungsnetze ist der bedarfsgerechte Ausbau des österreichischen Stromnetzes zu gewährleisten.,SPÖ für Sicherung der Energieversorgung für künftige Generationen,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1576,596,Im Hinblick auf die Sicherung der Energieversorgung für kommende Generationen und die zukunftssichere Anbindung Österreichs an internationale Versorgungsnetze ist der bedarfsgerechte Ausbau des österreichischen Stromnetzes zu gewährleisten.,SPÖ für zukunftssichere Anbindung Österreichs an internationale Versorgungsnetze,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1577,596,Im Hinblick auf die Sicherung der Energieversorgung für kommende Generationen und die zukunftssichere Anbindung Österreichs an internationale Versorgungsnetze ist der bedarfsgerechte Ausbau des österreichischen Stromnetzes zu gewährleisten.,SPÖ für bedarfsgerechten Ausbau des Stromnetzes,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1578,597,Sowohl der Bedarf der Wirtschaft als auch berechtigte Anliegen der Bevölkerung sind dabei zu berücksichtigen.,SPÖ für Berücksichtigung des Bedarfs der Wirtschaft bei Ausbau des Stromnetzes,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1579,597,Sowohl der Bedarf der Wirtschaft als auch berechtigte Anliegen der Bevölkerung sind dabei zu berücksichtigen.,SPÖ für Berücksichtigung der Anliegen der Bevölkerung bei Ausbau des Stromnetzes,27,1100000,1,0,1,18401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1580,598,"Es ist unabdingbar, sowohl die Finanzierung von erneuerbarer Energie und von Energieeffizienzmaßnahmen sozial verträglich durchzuführen, als auch ökologische und ökonomische Kriterien zu beachten.",SPÖ für ökonomische Kriterien,27,1100000,1,0,1,10101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1581,598,"Es ist unabdingbar, sowohl die Finanzierung von erneuerbarer Energie und von Energieeffizienzmaßnahmen sozial verträglich durchzuführen, als auch ökologische und ökonomische Kriterien zu beachten.",SPÖ für sozial verträgliche Finanzierung erneuerbarer Energie,27,1100000,1,0,1,12306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
1.0 (2020-12-21),doi:10.11587/U4DWGK,1582,598,"Es ist unabdingbar, sowohl die Finanzierung von erneuerbarer Energie und von Energieeffizienzmaßnahmen sozial verträglich durchzuführen, als auch ökologische und ökonomische Kriterien zu beachten.",SPÖ für sozial verträgliche Finanzierung von Energieeffizienzmaßnahmen,27,1100000,1,0,1,12306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1100000,Wahlmanifest der Sozialdemokratischen Partei Oesterreich Nationalratswahl 2008
