"text","cmp_code","eu_code"
"Deshalb müssen wir auf kürzere Erstausbildungszeiten in Schule, Berufsausbildung und Studium hinwirken und die Weiterbildung fördern.","411",NA
"Wir werden für Qualitätskontrolle und einen fairen Wettbewerb unter den Weiterbildungsangeboten sorgen.","411",NA
"Wesentliches Instrument wird die „Stiftung Bildungstest“ sein, die wir vorgeschlagen haben.","411",NA
"Sie muss, frei von staatlichen Gängelungsversuchen, ein unabhängiges Votum über Qualität liefern und Handlungsbedarf aufzeigen können.","411",NA
"Wir werden dem Markenzeichen „duale Berufsausbildung“ wieder Glanz geben.","411",NA
"Die Verbindung von praktischem Lernen im Betrieb und schulischer Ausbildung ist für viele Menschen die Grundlage ihres beruflichen Erfolgs und ein Eckpfeiler des wirtschaftlichen Erfolgs deutscher Betriebe.","411",NA
"Die betriebliche Ausbildung verdient eine entschiedene Stärkung.","411",NA
"Wir wollen ein differenziertes, allen Begabungen eine Chance bietendes Angebot an Berufsbildern und Ausbildungsordnungen.","411",NA
"Dazu gehören modulare Ausbildungsgänge und Prüfungsordnungen und die Zulassung theorieentlasteter, kürzerer Ausbildungsberufe.","411",NA
"Die Entwicklung neuer, zukunftsorientierter Ausbildungsberufe wollen wir beschleunigen.","411",NA
"Vertrauenswürdige, investitionsfreundliche",NA,NA
"Haushaltspolitik",NA,NA
"Wir werden einen Kassensturz vornehmen, die Haushaltsrisiken der rot-grünen Politik offen legen und den Bundeshaushalt auf Konsolidierungskurs bringen.","414",NA
"Die Finanzpolitik der Schröder-Regierung ist leistungsfeindlich:","401",NA
"Die Bürger wurden nicht entlastet, sondern müssen für Steuermehreinnahmen (rund 20 Milliarden €) aufkommen.","305",NA
"Die Staatsausgaben wurden erhöht (rund 15 Milliarden €), der Anteil der Investitionen aber ist so niedrig wie nie zuvor.","305",NA
"Diese Fehlentwicklungen müssen korrigiert werden.","305",NA
"Die Einnahme- und vor allem die Ausgabestrukturen der öffentlichen Haushalte müssen grundlegend saniert werden.","414",NA
"Ohne dies werden wir die große Verwundbarkeit, die die deutsche Wirtschaft und die öffentlichen Haushalte bei Konjunktureinbrüchen auszeichnen, nicht beenden können.","414",NA
"Neben einer Senkung der Steuer- und Abgabenlast von Bürgern und Betrieben sind die Stärkung der öffentlichen Ausgaben mit investivem Charakter und eine Rückführung konsumtiver Staatsausgaben wichtige Bausteine für mehr Wachstum und Beschäftigung.","410",NA
"Unser Haushaltsziel ist die Rückführung der Neuverschuldung.","414",NA
"Dazu ist dreierlei erforderlich: Eine konsequente Politik für Wachstum und Beschäftigung, die Rückführung der Staatsquote und eine disziplinierte Sparsamkeit bei Behörden und Institutionen.","414",NA
"Der selbstgestellte Anspruch lautet: Deutschland soll in Europa wieder Vorreiter einer stabilitätsorientierten Haushaltspolitik sein.","414",NA
"Die Regierungspolitik in Deutschland darf keinen Anlass mehr für „blaue Briefe“ bieten.","414",NA
"Der „Europäische Stabilitätspakt“ ist ein unverzichtbares Fundament für die Stabilität der gemeinsamen Währung, das deutsche Politik nicht schwächen darf.","414",NA
"Dem „Europäischen Stabilitätspakt“ muss ein funktionierender nationaler Stabilitätspakt zur Seite gestellt werden, um die von der Bundesregierung mit ihrer verfehlten Wirtschafts- und Finanzpolitik verursachte Schieflage mit einem gesamtstaatlichen Defizit von 2,7% des BIP im Jahr 2001 wirksam zu begegnen.","414",NA
"Wir wollen den nationalen Stabilitätspakt in einem Staatsvertrag verankern.","414",NA
"Das gewährleistet die Haushaltssouveränität des Bundestages und der Länderparlamente und führt zu verbindlichen Festlegungen von Bund und Ländern.","414",NA
"Wir streben für die Defizitaufteilung zwischen dem Bund und den Sozialversicherungsträgern einerseits und den Ländern und Kommunen andererseits ein Verhältnis von 45 zu 55 an.","414",NA
"Die Defizitaufteilung zwischen den Ländern muss nach sachlichen Kriterien erfolgen.","414",NA
"Die Sanktionen wegen eventueller Defizitüberschreitungen sind von den Verursachern zu tragen.","414",NA
"Eine umfassende Gemeindefinanzreform soll die im Grundgesetz verankerte finanzielle Eigenverantwortung der Kommunen gewährleisten,","301",NA
"ihre Finanzkraft dauerhaft auf eine solide Grundlage stellen","301",NA
"und den Gemeinden berechenbare und wachstumsfähige Steuerquellen erschließen.","301",NA
"Dabei muss das Interesse der Kommunen an der Ansiedlung von Unternehmen sowie der Schaffung und dem Erhalt von Arbeitsplätzen berücksichtigt werden.","301",NA
"Ein wichtiges Element könnte ein eigenständiges Hebesatzrecht der Kommunen im Ertragssteuerbereich sein.","301",NA
"Wir machen Ernst mit dem Subsidiaritätsprinzip und helfen, die Leistungen der Kommunen für ihre Bürger zu sichern.","301",NA
"Die Kommunen brauchen wieder verlässliche finanzielle Rahmenbedingungen.","301",NA
"Bei unserer Gemeindefinanzreform legen wir großen Wert auf eine enge Abstimmung mit den Kommunen und ihren Verbänden.","301",NA
"Unsere Reformen bei Steuern, Arbeitsmarkt, Wirtschaft und Sozialversicherungen werden dauerhaften und verlässlichen Spielraum für mehr Investitionen in die Infrastruktur des ganzen Landes schaffen.","411",NA
"Diesen werden wir für die Zukunftsfähigkeit Deutschlands nutzen.","411",NA
"Zukunftsfähige Infrastrukturen",NA,NA
"Mobilität muss für alle Menschen bezahlbar sein.","503",NA
"Mobilität ist zugleich ein wesentlicher Faktor für wirtschaftliche Prosperität.","411",NA
"Wir werden den Anteil der Investitionen an den Ausgaben im Bundeshaushalt wieder erhöhen und den Investitionsstau im Verkehrsbereich beseitigen.","411",NA
"Soll die Entwicklung des Wirtschaftsstandortes Deutschland keinen nachhaltigen Schaden nehmen, müssen die im Bau befindlichen Maßnahmen zügig fortgeführt, die baureifen Maßnahmen schnellstmöglich begonnen und die übrigen Projekte des vordringlichen Bedarfs zeitgerecht realisiert werden.","411",NA
"Es muss wieder eine systematische und nachhaltige Zukunftsplanung für Verkehrsinfrastruktur und Mobilität aufgelegt werden.","411",NA
"Wir werden deshalb die überfällige Fortschreibung des Bundesverkehrswegeplans, der den objektiven Bedarf für Straße, Schiene und Wasserstraße darzustellen hat, unverzüglich auf den Weg bringen.","411",NA
"In die Planung müssen die Kapazitätssituation bei den Flughäfen und die erforderlichen Infrastrukturmaßnahmen eingebunden werden.","411",NA
"CDU und CSU werden Schluss machen mit den volkswirtschaftlichen Verlusten durch Stau und stockenden Verkehr, die laut Bundesforschungsministerium jährlich nahezu 100 Milliarden € betragen.","411",NA
"Eine vorausblickende Politik, wie wir sie anstreben, ordnet die Infrastrukturfinanzierung neu und nutzt verstärkt die Möglichkeiten der Privatfinanzierung im Bundesfernstraßenbau.","411",NA
"Sie trägt dafür Sorge, dass für die Betriebe des Güterkraftverkehrsgewerbes keine dauerhaften Wettbewerbsnachteile durch Straßenbenutzungsgebühren entstehen.","403",NA
"Gleichzeitig werden wir für einen attraktiven Schienenverkehr sorgen und die Bahnreform weiterführen.","411",NA
"Wir werden die Voraussetzungen für einen kundenfreundlichen und fairen Wettbewerb konkurrierender Unternehmen auf der Schiene schaffen.","403",NA
"Wir werden einen diskriminierungsfreien Zugang unterschiedlicher Unternehmen zum Schienennetz durchsetzen und für die nötige operative Unabhängigkeit von Netz und Betrieb sorgen.","403",NA
"Die Zusammenarbeit der Verkehrsträger Straße und Schiene werden wir verstärkt fördern.","411",NA
"Die „Verkehrsprojekte Deutsche Einheit“ sollen als eine Voraussetzung für wirtschaftlichen Aufschwung in den neuen Bundesländern ohne weitere Verzögerung fertiggestellt werden.","404",NA
"Wir werden dafür sorgen, dass in Deutschland entwickelte neue Verkehrstechnologien wie der Transrapid auch zügig in Deutschland zum Einsatz kommen.","411",NA
"Wohnungseigentum fördern",NA,NA
"Breit gestreutes Eigentum ist ein Beitrag zum sozialen Frieden.","503",NA
"Wohneigentum ist ein wichtiger Bestandteil der Vermögensbildung, trägt entscheidend zur wirtschaftlichen Unabhängigkeit bei, entlastet den Markt für Mietwohnungen und ist ein wichtiger Beitrag zur privaten Vorsorge für das Alter.","504",NA
"Unser Ziel ist es, die Förderung des selbstgenutzten Wohneigentums in Neubau und Bestand zu stärken,","504",NA
"die Eigenheimförderung familienfreundlicher zu gestalten","603",NA
"und das Wohneigentum wirksam in die Förderung der privaten Altersvorsorge einzubinden.","504",NA
"Die Weiterentwicklung des Wohnungs- und Städtebaus muss der Notwendigkeit der Erhaltung lebenswerter Städte, der präventiven Verhinderung der Konzentration sozialer Probleme sowie den zu erwartenden demografischen Veränderungen der Wohnungsnachfrage Rechnung tragen.","504",NA
"Wir werden die Talfahrt in der Wohnungsbaupolitik beenden und die Rahmenbedingungen für den Wohnungsbau verbessern.","404",NA
"Der soziale Wohnungsbau muss wieder angemessen gefördert","504",NA
"und dabei Familien besonders unterstützt werden.","706",NA
"Bestand und Neubau werden gleichgewichtig gefördert.","504",NA
"Bei der Belegung von Sozialwohnungen wird auf die Erhaltung sozial stabiler Bewohnerstrukturen geachtet.","504",NA
"In diesem Zusammenhang kommt es uns darauf an, die Zuständigkeiten der Länder zu stärken.","301",NA
"Denn sie können besser als der Bund die Instrumente der Wohnungspolitik auf den in Angebot und Mieten stark differenzierten Wohnungsmarkt abstimmen.","301",NA
"Eine von CDU und CSU geführte Regierung wird die Investitionsbereitschaft im Wohnungsbau wiederherstellen.","402",NA
"Ausreichend Wohnungen zu bezahlbaren Preisen – gerade auch große und bezahlbare Wohnungen für Familien mit Kindern – stehen nur zur Verfügung, wenn der Wohnungsbau für Vermieter wirtschaftlich interessant ist.","402",NA
"Wir werden die Beschränkungen der Verlustverrechnung für den Mietwohnungsbau wieder aufheben, die Abschreibungsbedingungen verbessern und die sogenannte „Spekulationsfrist“ spürbar verkürzen.","402",NA
"Wir werden dafür sorgen, dass ein größerer Erhaltungsaufwand bei vermieteten Objekten steuerlich wieder auf mehrere Jahre verteilt werden kann.","402",NA
"Im Osten was Neues",NA,NA
"Die Ostdeutschen haben mit ihrer friedlichen Revolution vom Herbst 1989 den Sozialismus überwunden und die Voraussetzung für die Wiederherstellung der deutschen Einheit in Freiheit geschaffen.","601",NA
"Die neuen Länder sind seit der staatlichen Einheit feste Bestandteile der Bundesrepublik Deutschland.","606",NA
"Seither hat sich die wirtschaftliche und soziale Situation der Ostdeutschen entscheidend verbessert.","408",NA
"Im nächsten Jahrzehnt wird Ostdeutschland zur Mitte Europas.","000",NA
"Der Wandel von der Industrie- zur Wissensgesellschaft wird zu weitreichenden Veränderungen führen.","000",NA
"Beides muss als Chance begriffen werden.","000",NA
"Für den Aufbau Ost kann die bisherige Orientierung an der schnellstmöglichen Angleichung der Lebens- und Wirtschaftsverhältnisse der alten Länder nicht mehr der alleinige Maßstab sein.","303",NA
"Nicht der bis in alle Einzelheiten kopierte Nachbau West, sondern die kreative Neuausrichtung an den Erfordernissen des weltweiten Wettbewerbs ist das Markenzeichen für den Aufbau Ost.","404",NA
"Nur wenn die Wirtschaft in den neuen Ländern wieder deutlich stärker wächst, kann Deutschland vom Schlusslicht in Europa wieder zum Wachstumsmotor werden.","410",NA
"Zu allererst kommt es auf den Osten an!","410",NA
"Die gezielte Förderung neuer Unternehmen, neuer Produkte und neuer Märkte ist die entscheidende Voraussetzung für mehr Wachstum und Beschäftigung.","402",NA
"Am Beispiel von Sachsen und Thüringen ist zu sehen, zu welchen Fortschritten innovative und zielgerichtete Politik führt.","305",NA
"Die Union ist die Partei der deutschen Einheit und bleibt der Garant für die innere Einheit Deutschlands.","305",NA
"Sie muss wieder in stärkere Verantwortung kommen.","305",NA
"Sowohl in der wirtschaftlichen Entwicklung als auch auf dem Arbeitsmarkt ist seit dem Regierungsantritt von Rot-Grün die Schere wieder auseinander gegangen - zu Ungunsten der neuen Länder.","606",NA
"Seit 1990 war der Abstand in der Arbeitslosenrate zwischen Ost und West noch nie so hoch wie jetzt.","606",NA
"Die Abwanderung junger, gut ausgebildeter und leistungsorientierter Menschen aus den neuen in die alten Länder ist seit 1998 dramatisch gestiegen.","606",NA
"Der Osten Deutschlands braucht neue Perspektiven!","606",NA
"Mittelstandsoffensive für Ostdeutschland",NA,NA
"Aus Privatisierungserlösen des Bundes werden wir eine Existenzgründer- und Innovationsoffensive für den Mittelstand in Ostdeutschland einleiten.","402",NA
"Zum Ausbau der Gründerförderung wird die Beratung von Existenzgründern („Coaching“) und die Bereitstellung von Risikokapital intensiviert werden.","402",NA
"Im Rahmen der Innovationsförderung sind die in Ostdeutschland vorhandenen Forschungs- und Entwicklungspotenziale in kleinen und mittleren Unternehmen zu stärken","411",NA
"sowie die Vernetzung dieser Unternehmen mit der industrienahen Forschung an Hochschulen und Forschungseinrichtungen auszubauen.","411",NA
"Darüber hinaus muss die Erschließung überregionaler Absatzmärkte für ostdeutsche Produkte und Dienstleistungen verbessert werden.","404",NA
"Innovationspotenziale stärken",NA,NA
"Durch den Ausbau von Forschungseinrichtungen, Hochschulen und Fachhochschulen wollen wir gezielt Innovationspotenziale stärken und neue, innovative Strukturen weiterführen bzw. aufbauen, wo dies noch nicht geschehen ist.","411",NA
"Wir werden offensiv technologieorientierte Gründungen an Universitäten und Fachhochschulen fördern.","506",NA
"Zudem müssen verstärkt ausländische Investoren für Forschungsinvestitionen in Ostdeutschland gewonnen werden.","411",NA
"Infrastrukturausbau",NA,NA
"Schwerpunkte sind die verbesserte Anbindung der Regionen an die großen Verbindungsachsen, die Ertüchtigung des Schienennetzes und eine verbesserte Verkehrsverbindung zu den EU-Beitrittsländern.","411",NA
"Bei baureifen Maßnahmen soll die Finanzierung vorrangig erfolgen.","411",NA
"Dabei sollen alternative Finanzierungsmodelle in die Überlegungen mit einbezogen werden.","411",NA
"Die Verkehrsprojekte Deutsche Einheit sind konsequent weiter zu finanzieren.","411",NA
"Das Umgehungsstraßenprogramm muss über das Jahr 2003 hinaus fortgeführt werden.","411",NA
"Für die Kommunen ist eine Infrastrukturpauschale einzuführen.","411",NA
"Finanzierung",NA,NA
"Das Sonderprogramm soll aus Privatisierungserlösen, Mittelumschichtungen im Bundeshaushalt und nach Anspringen der Konjunktur entstehenden Spielräumen finanziert werden, die nach Auslaufen des Investitionszulagengesetzes Ende 2004 gezielt eingesetzt werden.","411",NA
"Mehr Freiheit für eigene Wege",NA,NA
"Zur gezielten Förderung von Ansiedlungen und Investitionen in Ostdeutschland werden wir zeitlich befristete Öffnungs- und Experimentierklauseln in Bundesgesetzen schaffen.","301",NA
"Vor allem bei Genehmigungsverfahren oder auch im Hochschulrecht können so flexible und unbürokratische Antworten auf spezifisch ostdeutsche Herausforderungen gefunden werden.","303",NA
"Neue Regelungen zur Beschleunigung der Planungsverfahren und für ein vereinfachtes Baurecht müssen in Kraft gesetzt werden.","303",NA
"Mehr Autonomie bei der Wirtschaftsförderung – Auf die eigenen",NA,NA
"Stärken setzen",NA,NA
"Die Länder müssen die Möglichkeit erhalten, ihre Wirtschaftsförderung stärker auf die eigenen regionalen Stärken und Wachstumspole zu konzentrieren.","301",NA
"Ansatzpunkte für solche Wachstumspole oder „Cluster“ besonders in technologieintensiven Wirtschaftszweigen finden sich vor allem dort, wo es eine hochwertige Forschungs- und Bildungsinfrastruktur gibt.","506",NA
"Um diese Pole herum bilden sich Netzwerke von Zulieferern und Dienstleistern.","404",NA
"Die „Abstrahleffekte“ solcher Zentren in das Umland müssen durch die Regionalförderung gezielt unterstützt werden.","404",NA
"Eine leistungsfähige Infrastruktur, ein hohes Investitionsniveau und ein breites Angebot innovativer Produkte und Dienstleistungen sind die tragenden Pfeiler für mehr Wachstum und Beschäftigung.","410",NA
"Die Wirtschaftsförderung für Ostdeutschland muss sich daher konsequent auf die Kernbereiche Infrastruktur, Investitionen und Forschung und Entwicklung konzentrieren.","404",NA
"Investitionen müssen bei Ausrüstungen und Betrieben wieder über dem gesamtdeutschen Maßstab liegen.","408",NA
"Der weitere Aufbau des Kapitalstocks ostdeutscher Unternehmen ist Grundvoraussetzung für dauerhaft höheres Wachstum.","402",NA
"Er muss auf hohem Niveau weiter unterstützt werden.","402",NA
"Das Volumen der Investitionsförderung durch Zuschüsse, zinsgünstige Darlehen und Bürgschaften muss daher aufrechterhalten werden.","402",NA
"Wir werden uns bei der Europäischen Union dafür einsetzen, dass die Wirtschaftsförderung in Ostdeutschland weiterhin auf hohem Niveau aufrechterhalten werden kann.","402",NA
"Selbständige Existenzen wirksam sichern",NA,NA
"Es müssen einschneidende Gesetzesänderungen zum Schutz der Leistungserbringer beschlossen werden.","401",NA
"Um vor allem die Bauhandwerker besser gegen unverschuldete Insolvenz zu sichern, müssen unberechtigte Zahlungsverweigerungen und –Verzögerungen erschwert und berechtigte Forderungen schneller und besser durchgesetzt werden.","403",NA
"Der von Sachsen und Thüringen erarbeitete Gesetzentwurf zur Verbesserung der Zahlungsmoral bietet dafür wichtige Ansatzpunkte.","403",NA
"Die Liquidität der kleinen und mittleren Unternehmen ist durch eine Ausweitung der Ist-Besteuerung in der Umsatzsteuer auf Unternehmen bis zu 2,5 Mio. € Umsatz pro Jahr zu verbessern.","402",NA
"Bei Ertragsteuervorauszahlungen für Existenzgründer ist auf die besondere Liquiditätssituation Rücksicht zu nehmen.","402",NA
"Die Baseler Verhandlungen über eine neue Eigenkapitalrichtlinie für Banken dürfen zu keiner generellen Verschlechterung der Kreditkonditionen für mittelständische Unternehmen führen.","403",NA
"Bei der vorgesehenen Wirkungsanalyse müssen die Effekte von Basel II auf die Kreditkonditionen in den alten und neuen Ländern differenziert untersucht werden, um der unterschiedlichen Wirtschaftslage und Wirtschaftsstruktur gerecht zu werden.","303",NA
"Zur Stabilisierung der wirtschaftlichen Basis des Mittelstandes ist der Fokus insbesondere auf die Förderung von Beteiligungskapital für Existenzgründer und mittelständische Unternehmen zu richten.","402",NA
"Zur Begleitung des Strukturwandels in der Wirtschaft sollen die eigenkapitalschwachen Unternehmen in Ostdeutschland über eine stärkere risikomäßige Absicherung in der Gründung und der Verbesserung ihrer Wettbewerbsfähigkeit unterstützt werden.","402",NA
"Vor diesem Hintergrund hat die von der Union konzipierte Steuerreform, durch die vor allem die Benachteiligung der mittelständischen Wirtschaft behoben wird, eine besondere Bedeutung.","402",NA
"Förderung der Ost-West-Wanderung muss auf den Prüfstand",NA,NA
"Finanzielle Hilfen zur Förderung der Mobilität sollen zurückgefahren werden, um die Abwanderung aus dem Osten zu begrenzen.","505",NA
"Beschäftigungsfähigkeit auf dem ersten Arbeitsmarkt verbessern",NA,NA
"Die Instrumente der aktiven Arbeitsmarktpolitik, insbesondere die Arbeitsbeschaffungsmaßnahmen sowie die Umschulungs- und Fortbildungsmaßnahmen, müssen so ausgestaltet werden, dass Arbeitslose möglichst rasch wieder in den ersten Arbeitsmarkt eingegliedert werden können.","701",NA
"Der Schwerpunkt der Arbeitsbeschaffungsmaßnahmen sollte sich auf die Unterstützung älterer Arbeitsloser konzentrieren.","701",NA
"Für Langzeitarbeitslose müssen Aufgabenfelder außerhalb der Erwerbsarbeit erschlossen werden, soweit andere Möglichkeiten der Arbeitsmarktintegration ausscheiden.","701",NA
"Überschaubare Perspektiven für eine Lohnangleichung",NA,NA
"Es wäre falsch, die Zukunft der neuen Länder dauerhaft mit niedrigen Löhnen zu erkaufen.","701",NA
"In der Privatwirtschaft sollten wirtschaftlich sinnvolle Lohndifferenzierungen Vorrang haben.","701",NA
"Erzielte Produktivitätsfortschritte sollen daher an die Beschäftigten weitergegeben werden.","701",NA
"Bis zum Jahr 2007 muss im Öffentlichen Dienst des Bundes eine Angleichung der Besoldung und der Tarife erfolgen.","701",NA
"Für die Länder müssen bei Besoldungs- und Zulagenregelungen Öffnungsklauseln zugelassen werden, damit leistungsorientiert, flexibel und der wirtschaftlichen Lage entsprechend bezahlt werden kann.","301",NA
"Bei den niedergelassenen Kassenärzten müssen die Honorare bis zum Jahr 2007 schrittweise angeglichen werden, um eine qualitativ hochwertige medizinische Versorgung zu gewährleisten.","704",NA
"Wettbewerbsfähige Strukturen gehören zur deutschen",NA,NA
"Agrarordnung",NA,NA
"Die historisch gewachsenen landwirtschaftlichen Unternehmen und Betriebsformen in Ostdeutschland sind gleichwertige Elemente der deutschen Agrarverfassung.","703",NA
"Bei der Förderung landwirtschaftlicher Betriebe kommt es auf deren Problemlage und nicht ausschließlich auf ihre Betriebsgröße an.","703",NA
"Bei nationalen Entscheidungen, wie zum Beispiel der Einführung der Modulation sind die soziale Lage der ostdeutschen landwirtschaftlichen Unternehmen und die Interessen der flächenintensiven ostdeutschen Landwirtschaft besonders zu würdigen.","703",NA
"Eigenverantwortung und Selbstverwaltung der Kommunen stärken",NA,NA
"Die Kommunen brauchen mehr Autonomie bei den Gemeindefinanzen.","301",NA
"Das Engagement für die Ansiedlung von Unternehmen, für die Sicherung und Schaffung von Arbeitsplätzen und für ein attraktives Wohn- und Lebensumfeld muss stärker belohnt werden.","301",NA
"Der Abriss von Plattenbauten sollte Vorrang haben gegenüber teuren Rückbaukonzepten.","411",NA
"Länderkompetenzen stärken, eigenständige Entwicklungen fördern",NA,NA
"In der Verfassungspraxis ist die ursprünglich im Grundgesetz angelegte Verteilung der Gesetzgebungskompetenzen zu Lasten der Länder verschoben worden.","301",NA
"Mitsprache- und Beteiligungsrechte sind vielfach an die Stelle von Gestaltungsrechten getreten.","301",NA
"Zur Erhaltung von Eigenständigkeit und Eigenverantwortung der Länder ist eine Kompetenzordnung mit ausgeprägter Ländergesetzgebungskompetenz erforderlich.","301",NA
"Dadurch wird regionale Vielfalt gestärkt und Bürgernähe wieder hergestellt.","301",NA
"Das derzeitige System der Gemeinschaftsaufgaben begrenzt die Eigenstaatlichkeit der Länder","301",NA
"und ist schwerfällig und bürokratisch im Vollzug.","303",NA
"Durch Auflösen solcher Mischfinanzierungen muss ein Anreizsystem eingeführt werden, das Erfolg und Misserfolg der Politik deutlich macht.","303",NA
"Dabei muss die finanzielle Ausgangslage der ostdeutschen Länder berücksichtigt werden.","301",NA
"Ostdeutsche müssen in Bundesbehörden – insbesondere in Leitungsfunktionen – angemessen vertreten sein.","503",NA
"Friedliche Revolution der Ostdeutschen von 1989 als fester",NA,NA
"Bestandteil unserer Erinnerungskultur",NA,NA
"Deutschland muss mit der Errichtung eines Freiheits- und Einheitsdenkmals in Berlin dieses Ereignis würdigen.","601",NA
"Der 50. Jahrestag des Arbeiteraufstandes am 17. Juni 2003 muss als nationaler Gedenktag würdig begangen werden.","601",NA
"Die Opfer der SED-Diktatur müssen auf der Basis des Antrages der CDU/CSU-Bundestagsfraktion für eine Ehrenpension angemessen entschädigt werden.","705",NA
"Damit wird deren Einsatz für Freiheit, Demokratie und","202",NA
"Menschenrechte gewürdigt.","201",NA
"Für die ca. 50.000 Ostdeutschen, die als Heimkehrer oder ehemalige Zivildeportierte im Gegensatz zu den Westdeutschen keine Entschädigung erhalten hatten, muss Gerechtigkeit hergestellt werden.","503",NA
"Zur Förderung der inneren Einheit sollte die Politik alle Aktivitäten und Initiativen unterstützen, damit die Menschen aus den alten und neuen Ländern sich begegnen und näher kommen.","606",NA
"Nationales Programm zur Förderung der Grenzregionen",NA,NA
"Die Entwicklung der Grenzregionen ist durch angemessene Übergangsvorschriften zur EU-Osterweiterung und ein Grenzgürtelförderprogramm zu sichern.","410",NA
"Der Ausbau transeuropäischer Netze muss von Deutschland vorangetrieben werden.","411",NA
"Ein menschliches Deutschland gestalten",NA,NA
"Glück und Zufriedenheit hängen auch von Dingen ab, die keinen Preis haben und die man nicht kaufen kann.","000",NA
"Der rasche gesellschaftliche Wandel und immer neue Forderungen nach Flexibilität und Mobilität haben die Lebenswelt der Menschen in vieler Hinsicht unüberschaubarer gemacht.","000",NA
"CDU und CSU sehen es als ihre Verpflichtung an, auch für die Werte jenseits von Euro und Cent einzutreten.","305",NA
"Freiheit,","201",NA
"Solidarität","503",NA
"und Gerechtigkeit sind die Grundwerte,","503",NA
"die auf der Grundlage unseres christlichen Bildes vom Menschen unverzichtbar für die Gestaltung unseres Landes und für unsere Gesellschaft sind.","603",NA
"Wir setzen uns ein für Ehrfurcht vor gewachsenen Traditionen.","603",NA
"Wir sind offen für das Neue.","603",NA
"Aber alles Neue hat sich gegenüber dem Bewährten als das Bessere auszuweisen.","603",NA
"Es gibt keine vernünftige Alternative zu unserer durch den technologischen Fortschritt geprägten Gesellschaft.","411",NA
"Aber es gibt humane Alternativen zu einer ausschließlich technologisch verstandenen Gesellschaft.","503",NA
"Im „globalen Dorf“ findet niemand Heimat;","601",NA
"ökonomische Zweckrationalität alleine schafft kein lebenswertes Umfeld.","000",NA
"Wir brauchen mehr Miteinander in unserer Gesellschaft.","606",NA
"Das ehrenamtliche Engagement und der bürgerschaftliche Einsatz vieler Frauen und Männer bereichern unsere Gesellschaft.","606",NA
"Wir brauchen die Geborgenheit in der kleineren Einheit: in der Familie, im Verein, in der Gemeinde, in der Heimat.","606",NA
"Ebenso unverzichtbar ist die Identifikation mit der Nation als geschichtlicher, geistiger und kultureller Gemeinschaft.","601",NA
"Unsere Gesellschaft muss ihr menschliches Gesicht behalten.","606",NA
"Der Einzelne darf in der Massengesellschaft nicht verloren gehen und vereinsamen.","503",NA
"Die vielfältigen Vereinigungen von Menschen aller Altersgruppen haben eine hohe gesellschaftliche, kulturelle und soziale Bedeutung.","606",NA
"So fördert der Sport nicht nur Gesundheit, sondern auch Fairness, Integration, Gemeinsinn, Leistungsbereitschaft und Demokratieverständnis und wird von uns in Breite und Spitze angemessen unterstützt werden.","502",NA
"Nach Kräften wollen wir sportliche, soziale und kulturelle Einrichtungen und Initiativen fördern.","606",NA
"Wir wollen Eigeninitiative und verantwortliche Selbsthilfe stärken.","505",NA
"Nicht der bevormundende Versorgungsstaat ist unser Leitbild, der den Menschen dient","505",NA
"sondern der Staat, der auf die Mitverantwortung und Solidarität der Bürger baut,","606",NA
"und der Fremden die Chance bietet, sich zu integrieren.","608",NA
"Eine große Bedeutung für das geistige Klima in unserer Gesellschaft kommt den christlichen Kirchen und Religionsgemeinschaften zu.","603",NA
"Sie weisen über die Endlichkeit - unserer Existenz hinaus und tragen für viele Menschen zur Sinngebung ihres Lebens und zur Wertorientierung bei.","603",NA
"Ohne sie ist die Vermittlung der christlich-abendländischen Tradition nicht möglich.","603",NA
"Zusammen mit den frei-gemeinnützigen Wohlfahrtsverbänden leisten Kirchen und Religionsgemeinschaften auf dem Feld der sozialen Dienste am Menschen hervorragende Arbeit.","603",NA
"Wir treten ein für einen umfassenden Schutz des religiösen Bekenntnisses vor verletzenden Angriffen und Beschimpfungen.","603",NA
"An der Kirchensteuer halten wir fest.","603",NA
"Nach unserem Verständnis schreibt die Politik in einer freien und offenen Gesellschaft nicht vor, wie die Menschen zu leben haben.","201",NA
"Darum respektieren wir die Entscheidungen von Menschen, in vielfältigen Formen des Zusammenlebens ihren Lebensentwurf zu verwirklichen.","201",NA
"Dies gilt für nichteheliche Partnerschaften zwischen Frauen und Männern.","604",NA
"Das gilt ebenso für gleichgeschlechtliche Lebensgemeinschaften.","604",NA
"Wir werben für Toleranz und wenden uns gegen jede Form der Diskriminierung.","503",NA
"Eine rechtliche Gleichstellung solcher Lebensgemeinschaften mit der Ehe lehnen CDU und CSU ab.","603",NA
"Leben schützen und erhalten",NA,NA
"Wir wollen eine menschliche Zukunft für unsere Kinder und Enkelkinder gestalten.","706",NA
"Darum genießen Menschenwürde und Schutz des Lebens für uns höchste Priorität und sind Richtschnur für unser politisches Handeln.","603",NA
"Wir bekennen uns dazu, dass dem Menschen in allen Stufen seines Lebens – von der Verschmelzung der Samen- und Einzelle bis zu seinem Tod – ungeteilte Menschenwürde als Ebenbild Gottes zukommt, die zu achten und zu schützen Verpflichtung aller staatlichen Gewalt ist.","603",NA
"An diesem Verfassungsgrundsatz werden wir unser politisches Handeln messen.","203",NA
"Wesentlicher Gradmesser der Humanität einer Gesellschaft ist deren Umgang mit behinderten Menschen.","705",NA
