"text","cmp_code","eu_code"
"Ausgeglichene Haushalte aller staatlichen Ebenen bleiben Ziel der FDP.","414",NA
"Nur so wird die Politik in der Praxis auf Dauer dem Grundgedanken einer wirkungsvollen Begrenzung der Staatsverschuldung gerecht, wie er in unserem Grundgesetz und im Europäischen Stabilitätspakt verankert ist.","414",NA
"Im Sinne unseres Grundsatzes, dass Steuern nur für unverzichtbare öffentliche Aufgaben erhoben werden dürfen, bedeutet dies: alle derzeit vom Staat wahrgenommenen Aufgaben sind unter dem Gesichtspunkt ihrer Verzichtbarkeit zu überprüfen und in Frage zu stellen.","401",NA
"Auch von lieb gewordenen staatlichen Betätigungsfeldern gilt es Abschied zu nehmen.","401",NA
"Gerade im öffentlichen Sektor wird der Wohlstand der Gegenwart mit Hypotheken auf die Zukunft finanziert.","414",NA
"Kredite, die heute aufgenommen und verwendet werden, müssen die Bürger und Steuerzahler kommender Generationen zurückzahlen.","414",NA
"Deshalb fordert die FDP, den Bundeshaushalt innerhalb von fünf Jahren auszugleichen und danach keine zusätzliche Verschuldung mehr zu erlauben.","414",NA
"Der Deutsche Bundestag soll hierzu einen für ihn selbst und die Bundesregierung verbindlichen Stufenplan beschließen.","414",NA
"Die Staatsquote muss mittelfristig auf ein Drittel des Sozialproduktes gesenkt werden.","401",NA
"Subventionen führen zur Fehlleitung von Ressourcen zu Lasten der Steuerzahler und Verbraucher.","401",NA
"Zudem fließen sie zu häufig den Großunternehmen zu und benachteiligen damit den Mittelstand.","403",NA
"Unvertretbar sind Dauersubventionen.","401",NA
"Sie konservieren Produkte und Produktionsverfahren aus der Vergangenheit und verhindern Innovationsprozesse am Markt.","411",NA
"Die FDP setzt sich deshalb dafür ein, Subventionen nur degressiv und zeitlich auf fünf Jahre befristet zu gewähren.","401",NA
"Eine Neuauflage kommt nur nach erneuter Bestätigung im Parlament in Betracht.","202",NA
"Die deutsche Steinkohle ist ein nicht wettbewerbsfähiger Energieträger.","401",NA
"Die bewusste und dauerhafte Subventionierung ist auch aus volkswirtschaftlicher Sicht nicht zu verantworten.","401",NA
"Durch sie werden enorme volkswirtschaftliche und finanzielle Ressourcen in einen vergangenheitsorientierten Wirtschaftszweig fehlgeleitet.","401",NA
"Diese fehlen für dringend notwendige Zukunftsinvestitionen mit den Schwerpunkten Bildung","506",NA
"und Verkehr.","411",NA
"Deshalb fordert die FDP, den für den Zeitraum 2002 bis einschließlich 2005 vorgesehenen Gesamtsubventionsbetrag seitens des Bundes und der Länder zu halbieren.","401",NA
"Seitens des Bundes wird letztmalig für das Jahr 2005 ein Subventionsbetrag in Höhe von 2 Mrd. EURO gewährt.","401",NA
"Nach 2005 erfolgt keine Subventionierung des deutschen Steinkohlebergbaus mehr.","401",NA
"Zur Umsetzung der durch die Subventionskürzungen bedingten Personalanpassungsmaßnahmen können betriebsbedingte Kündigungen am Ende nicht mehr ausgeschlossen werden.","702",NA
"Die damit verbundene Problematik wird dadurch abgeschwächt, dass v.a. in Handwerk und Gewerbe etliche tausend Facharbeitsplätze nicht besetzt werden können, die für die im Schnitt 33jährigen Mitarbeiter zur Verfügung stehen.","000",NA
"Die Bundesregierung wird aufgefordert, für diejenigen Bergbaubeschäftigten, deren berufliche Qualifikation nicht den Anforderungen des Arbeitsmarktes entspricht, ausreichende Mittel für Qualifizierungsmaßnahmen und Umschulungsprogramme bereitzustellen.","411",NA
"Die Kosten für die Folgeschäden des Bergbaus werden vom Bund übernommen.","303",NA
"Der Kohleabbau unter bebautem Gebiet wird gestoppt.","501",NA
"Die öffentliche Hand erfüllt in Deutschland zu viele Aufgaben.","401",NA
"Der Staat ist an zu vielen Unternehmen beteiligt.","401",NA
"Für die FDP ist die Privatisierung wirtschaftlicher Betätigungen der öffentlichen Hand und die Veräußerung von Unternehmensbeteiligungen ein Kernziel liberaler Politik.","401",NA
"Deshalb wollen wir alle Bundesbeteiligungen innerhalb von fünf Jahren veräußern.","401",NA
"Liegenschaften in öffentlichem Besitz sind ebenfalls zu reduzieren.","401",NA
"Die größten Privatisierungspotenziale liegen auf kommunaler Ebene.","401",NA
"Bundesweit führen die Kommunen über 100.000 Eigenbetriebe.","401",NA
"Dabei ist nicht einsichtig, warum Grünflächenpflege, Müllabfuhr, Tierparks, Gebäudeverwaltung oder Druck- und Buchbindearbeiten in kommunaler Hand liegen müssen.","401",NA
"Auch die vielfach vorgenommenen Scheinprivatisierungen sind der falsche Weg.","303",NA
"Sie ebnen den Kommunen vielmehr den Weg in lukrative mittelständische Märkte und stehen für eine Ausdehnung von Staatstätigkeit zu Lasten kleiner und mittlerer Unternehmen.","401",NA
"Die Kommunen besitzen Wohnungen im Gesamtwert von über 50 Mrd. Euro.","401",NA
"Ein Verkauf an die Mieter ist wo immer möglich anzustreben.","401",NA
"Das erhöht die gesellschaftspolitisch gewollte Eigentümerquote","408",NA
"und setzt erhebliche Mittel für Zukunftsinvestitionen der Gemeinden frei.","408",NA
"VII. Mittelstand - Jobmaschine Nr.1",NA,NA
"Der Mittelstand ist der größte Arbeitgeber in Deutschland.","403",NA
"Zwei Drittel aller Beschäftigten arbeiten in mittelständischen Betrieben.","403",NA
"Mittelständische Unternehmen erbringen weit über 80 % der Ausbildungsleistung.","403",NA
"Die Marktnähe und das unmittelbare Gespür für Markterfordernisse tragen dazu bei, dass der Mittelstand besonders innovativ ist.","403",NA
"Angesichts der hohen Bedeutung der kleinen und mittleren Unternehmen zur wirksamen Bekämpfung der Arbeitslosigkeit muss der Mittelstand Bedingungen vorfinden, die es ihm erlauben, seine Potenziale im Interesse einer freiheitlichen Gesellschaft und einer funktionsfähigen Sozialen Marktwirtschaft voll zu entfalten.","402",NA
"In ihrer Steuerreform hat die rot-grüne Bundesregierung die Personengesellschaften, und damit insbesondere den Mittelstand, drastisch benachteiligt.","403",NA
"Im Mittelpunkt einer Steuerreform muss deshalb der Übergang zu einem einfachen Stufentarif mit Steuersätzen von 15 %, 25 % und in der Spitze 35 % stehen.","303",NA
"Von Vereinfachungen im Einkommensteuerrecht profitieren insbesondere mittelständische Unternehmen, die nur selten über Möglichkeiten und Kapazitäten für Steueroptimierungsstrategien verfügen.","402",NA
"Deshalb wird im Zuge einer Steuerreform auch ein radikaler Abbau steuerlicher Ausnahmeregelungen sowie die Abschaffung der Gewerbesteuer zu verwirklichen sein.","402",NA
"Die Reform der betrieblichen Mitbestimmung hat mit der Absenkung der Schwellenwerte insbesondere die kleinen und mittelständischen Betriebe massiv belastet.","702",NA
"Die FDP setzt auf betriebliches Miteinander statt funktionärische Fremdbestimmung.","702",NA
"Wir sprechen uns daher für eine Öffnungsklausel im Betriebsverfassungsgesetz aus, damit Betriebe bei Zustimmung der Geschäftsleitung und der Mehrheit der Mitarbeiter rechtsverbindlich alternative Mitbestimmungsmodelle vereinbaren können.","702",NA
"Bei der Neufassung der Richtlinien zur Unterlegung von Bankkrediten mit Eigenkapital („Basel II'') dürfen die Finanzierungsmöglichkeiten des Mittelstandes insbesondere bei langfristigen Krediten nicht abgeschnitten werden.","403",NA
"Grundsätzlich entspricht es zwar einem marktwirtschaftlichen Ansatz, wenn der Zinssatz auch das Risiko eines Kredites widerspiegelt.","401",NA
"Bei der Gewichtung des Risikos sind aber neben dem Eigenkapital auch die Qualität der Betriebsleitung und der Produkte, die Stabilität des Marktes, die Größe des Kredites u. ä. zu berücksichtigen.","303",NA
"Nach der in den letzten Jahren erfolgreich angelaufenen Privatisierung von öffentlichem Beteiligungsbesitz muss verstärkt das Augenmerk auf Aufgabenprivatisierungen gelegt werden.","401",NA
"Unabdingbar ist deshalb aus Sicht der Liberalen eine Beweislastumkehr bei der Aufgabenwahrnehmung durch die öffentliche Hand.","401",NA
"Soll eine Aufgabe durch die öffentliche Hand durchgeführt werden, so ist nachzuweisen, dass andere Aufgabenträger dazu nicht vergleichbar in der Lage sind.","401",NA
"Die Privatisierung öffentlicher Aufgaben ist gleichbedeutend mit der Stärkung mittelständischer Unternehmen.","403",NA
"Die öffentlichen Serviceleistungen werden vielfach durch Private bereits angeboten und sind in erster Linie Betätigungsfelder kleiner und mittlerer Unternehmen.","403",NA
"Den Unternehmen in Deutschland werden jährlich ungeheure Bürokratielasten zugemutet.","303",NA
"Die FDP will die Regelungsdichte abbauen","303",NA
"und Genehmigungsverfahren beschleunigen.","303",NA
"Dazu gehört auch die Einführung eines „Bürokratiekosten-TÜV''.","303",NA
"Die FDP setzt sich dafür ein, dass Gesetze stärker als bisher mit Verfallsdaten versehen werden.","303",NA
"Es ist außerdem erforderlich, zielgerichtet den Mittelstand, insbesondere Klein- und Kleinstunternehmen, von den Pflichtdiensten so weit wie möglich zu befreien.","402",NA
"Dies kann z.B. über längere Erhebungsfristen beim Steuereinzug oder großzügigere Abschneidegrenzen bei der amtlichen Statistik geschehen.","402",NA
"Beispiele sind hier die Verlängerung der Umsatzsteuervoranmeldung von einem auf drei Monate, die Abschaffung der Umsatzsteuerjahresmeldung sowie die Entwicklung einer einheitlichen und behördenübergreifenden Verdienstbescheinigung.","303",NA
"Als Ausbilder Nr.1 braucht der Mittelstand eine noch schnellere und flexiblere Anpassung der Ausbildungsverordnungen.","403",NA
"Nach wie vor werden zu wenige Jugendliche in den Dienstleistungsberufen ausgebildet.","411",NA
"Dies hat auch etwas mit nicht vorhandenen Ausbildungsberufen zu tun.","411",NA
"Neue Berufe entstehen aber am Markt und nicht am Schreibtisch.","401",NA
"Deshalb müssen die Ausbildungsordnungen offener werden für zukünftige Marktentwicklungen.","411",NA
"Die Bereitstellung von zusätzlichen Verbundausbildungsplätzen durch mehrere kleine Unternehmen, die allein nicht zu einer qualifizierten Berufsausbildung in der Lage wären, sollte durch eine Prämie gefördert werden.","402",NA
"Völlig verfehlt ist hingegen die Einführung einer Ausbildungsabgabe.","402",NA
"Der Mittelstand leidet besonders stark unter der schlechten Zahlungsmoral der öffentlichen Hand.","403",NA
"Es ist ein Unding, dass der Staat einerseits die Unternehmensgründung fördert, andererseits existierende Unternehmen durch schlechte Zahlungsmoral in die Insolvenz treibt.","402",NA
"Die Zahlungsmoral der öffentlichen Hand ist deutlich zu verbessern.","402",NA
"Die größten Chancen für zusätzliche Arbeitsplätze bestehen im Bereich der wirtschaftsnahen und sozialen Dienstleistungen.","701",NA
"Hier liegen besondere Chancen für Existenzgründer und kleine und mittlere Unternehmen - sei es im Bereich der Informationstechnologie, der Freien Berufe, im Bereich Tourismus oder im Sozialbereich.","402",NA
"Die FDP will deshalb Marktzutrittsbarrieren auf dem Weg in die Selbstständigkeit abbauen,","402",NA
"die Existenz unabhängiger Freiberufler sichern","402",NA
"und eine neue Kultur der Selbstständigkeit in Deutschland fördern.","402",NA
"Die von Rot-Grün beschlossenen Regelungen zur sogenannten Scheinselbstständigkeit sollen rückgängig gemacht werden.","305",NA
"VIII. Neue Länder - Wirtschaftsstandort mit Zukunft",NA,NA
"Die wirtschaftliche Angleichung zwischen alten und neuen Bundesländern ist eine wesentliche Voraussetzung dafür, die innere Einheit Deutschlands bald zu vollenden.","606",NA
"Die FDP wird eine ''Offensive für Zukunftsinvestitionen in den neuen Bundesländern'' beginnen, die -","411",NA
"unter Beachtung des Primats der Haushaltskonsolidierung","414",NA
"- vor allem die Rahmenbedingungen und die Infrastruktur verbessert,","411",NA
"die Förderung auf wirtschaftsnahe Infrastruktur, Investitionen und Innovationspotenziale konzentriert","411",NA
"und die bei der konkreten Wirtschaftsförderung die regionalen Unterschiede beachtet.","301",NA
"An erster Stelle muss die Verbesserung der wirtschaftspolitischen Rahmenbedingungen stehen.","408",NA
"Die überhöhte Steuerbelastung,","408",NA
"das überbordende Niveau der Sozialabgaben,","505",NA
"die überzogenen Bürokratieanforderungen","303",NA
"und häufig noch überdimensionierten und wenig dienstleistungsorientierten Verwaltungen","303",NA
"sowie die Überregulierungen am Arbeitsmarkt und in anderen Bereichen wirken sich auch und gerade in den neuen Ländern negativ auf die Wirtschaftsentwicklung aus.","303",NA
"Infrastruktur bildet den Nährboden für eine prosperierende Wirtschaft.","408",NA
"Wirtschaftsförderung muss daher in erster Linie den Aufbau der wirtschaftsnahen Infrastruktur vorantreiben,","411",NA
"Investitionen anregen","402",NA
"und Innovationspotenziale erschließen.","411",NA
"Dabei sollten auch in Zukunft innovative Netzwerke stärker unterstützt werden.","411",NA
"Bei der Vergabe der knappen Fördermittel muss in zunehmendem Maße differenziert werden.","303",NA
"Ziel muss es sein, Mitnahmeeffekte und Subventionsmentalität durch eine Förderung nach dem „Prinzip der Gießkanne'' zu vermeiden und regionale Besonderheiten bzw. Stärken zu beachten.","301",NA
"In wirtschaftlich besser entwickelten Regionen sollen branchenspezifische Spezialisierungsmuster unterstützt werden.","404",NA
"Im Gefolge solcher Cluster entstehen in der Regel regionale Netzwerke von Zulieferern und Dienstleistern.","404",NA
"Bei der zukünftigen Förderung sollen folgende Schwerpunkte gesetzt werden:","402",NA
"Auf- und Ausbau der Infrastruktur Ostdeutschlands weiter vorantreiben",NA,NA
"Die zeitliche Erreichbarkeit der Fernverkehrsinfrastruktur über das nachgeordnete Straßennetz ist in den neuen Bundesländern noch deutlich schlechter als in den alten Bundesländern.","411",NA
"Auch bei Schienenwegen und Wasserstraßen ist der Ausbaustandard teilweise geringer, so dass der hier vorhandene Vorteil einer höheren Netzdichte wirtschaftlich nicht genutzt werden kann.","411",NA
"Die Flächenerschließung bzw. der Ausbaustandard müssen insbesondere abseits der Magistralen im Verkehrswegenetz der neuen Bundesländer deutlich verbessert werden.","411",NA
"Die FDP wird daher möglichst schnell einen neuen langfristig angelegten Bundesverkehrswegeplan vorlegen, der die Vergleichbarkeit anstehender Verkehrsprojekte auf der Basis aktueller Daten ermöglicht.","411",NA
"Es gilt, Qualitätsunterschiede zu verringern, nicht aber bundesweit die gleiche Qualität herzustellen, denn auch in den alten Bundesländern gibt es Unterschiede in der Infrastrukturausstattung.","411",NA
"Das Niveau der Verkehrsinfrastrukturinvestitionen muss insgesamt steigen, um den hohen Bedarf in Gesamtdeutschland zu decken.","411",NA
"Dabei können privatwirtschaftliche Lösungen für Verkehrsinfrastruktur ein Modell sein, das auch bundesweit Anwendung finden sollte.","401",NA
"Je nach Verkehrssystem müssen die Schwerpunkte für Investitionen unterschiedlich gesetzt werden:","411",NA
"Bei Bundesfernstraßen müssen einige Abschnitte der Bundesautobahnen noch modernisiert und Lücken im Netz geschlossen werden (Ostseeautobahn A 20, Bundesstraßen einschließlich Ortsumgehungen).","411",NA
"Bei den Schienenwegen müssen die Anteile der Strecken erhöht werden, die elektrifiziert, mehrgleisig ausgebaut und für höhere Geschwindigkeiten zugelassen sind.","411",NA
"In der Schifffahrt müssen Maßnahmen gegen den niedrigen Wasserstand auf den Bundeswasserstraßen ergriffen werden.","411",NA
"Nationale Lückenschlüsse (Verkehrsprojekt 17) und grenzüberschreitende Projekte müssen beschleunigt werden.","411",NA
"Außerdem muss der Ausbau der seewärtigen Hafenzufahrten fortgesetzt werden.","411",NA
"Investitionsförderung auf hohem Niveau fortführen, mittelfristig neu organisieren",NA,NA
"Eine Verbreiterung und Vertiefung der industriellen Basis in den neuen Bundesländern ist vorrangig, um die Wirtschaft in Ostdeutschland wieder auf einen höheren Wachstumspfad zu heben.","408",NA
"Die Förderung des weiteren Aufbaus des Kapitalstocks in den Unternehmen in Ostdeutschland muss daher für absehbare Zeit auf hohem Niveau fortgesetzt werden.","402",NA
"Die regionale Förderung Ostdeutschlands im Rahmen der Gemeinschaftsaufgabe zur Verbesserung der regionalen Wirtschaftsstruktur (GA) sollte in Zukunft auf Basis bundesweit einheitlicher Kriterien erfolgen.","303",NA
"Bei entsprechender Ausgestaltung dieser Kriterien könnten die spezifischen Probleme Ostdeutschlands ausreichende Berücksichtigung finden.","303",NA
"Für eine einheitliche Regionalförderung in Deutschland spricht die Tatsache, dass Ostdeutschland bereits heute hinsichtlich der Wirtschaftskraft große regionale Unterschiede aufweist.","303",NA
"Die Regionalförderung muss in besonderer Weise dafür Sorge tragen, dass Abstrahleffekte sogenannter Wachstumspole in Ostdeutschland durch eine verbesserte Infrastruktur für strukturell schwächere Regionen wirksam werden können.","404",NA
"Das Instrument der Investitionszulage für ostdeutsche Unternehmen sollte nach 2003 noch einmal verlängert werden.","402",NA
"Die heute noch aus verschiedenen nationalen Quellen gespeiste Investitionsförderung muss neu organisiert werden.","303",NA
"Dabei sollten sämtliche Investitionshilfen in einer einheitlichen Fördermaßnahme zusammengefasst werden.","303",NA
"Die Investitionszulage soll in die Gemeinschaftsaufgabe überführt werden.","303",NA
"Gleichzeitig müssen alle Möglichkeiten ausgeschöpft werden, die Antrags- und Vergabepraxis bei der Gemeinschaftsaufgabe zu entbürokratisieren und flexibler zu gestalten.","303",NA
"Technologie- und Innovationsförderung fortsetzen",NA,NA
"Keimzellen für neue Arbeitsplätze sind innovative Produkte und Dienstleistungen.","411",NA
"Sie sind vor allem das Ergebnis von Forschung und Entwicklung (FuE).","411",NA
"Die industrielle FuE ist daher einer der wichtigsten Ansatzpunkte für zukünftige Fördermaßnahmen in den neuen Bundesländern.","411",NA
"Derzeit ist das FuE-Personal im Wirtschaftssektor mit 3,9 FuE-Beschäftigten je 1 000 Einwohner in Westdeutschland mehr als doppelt so hoch wie in den neuen Ländern (1,6).","411",NA
"Diese Schwäche muss dringend überwunden werden, wenn die neuen Bundesländer wirtschaftlich vorankommen wollen.","411",NA
"Gute Ansatzpunkte bieten die mittlerweile entstandene kleinbetriebliche Struktur leistungsfähiger Unternehmen und der Ausbau der industrienahen Forschung an den Hochschulen und Forschungsinstituten.","411",NA
"Um sie in ihrer standortprägenden, modernisierenden Rolle jedoch zu unterstützen, bedürfen sie in besonderem Maße der Einbindung in nationale und internationale Innovationssysteme und der Ergänzung durch die Ansiedlung leistungsstarker Unternehmen.","411",NA
"Denn in der ostdeutschen Industrie fehlt nach wie vor ein gesunder Mix an großen, mittleren und kleinen Unternehmen, die ein dichtes Netzwerk von Innovationsaktivitäten zusammen mit Hochschulen und Forschungseinrichtungen bilden.","411",NA
"Das Kernproblem der neuen Bundesländer ist, dass es an ausreichenden FuE-Kapazitäten großer Unternehmen fehlt.","411",NA
"Wir wollen über eine steuerliche Forschungsförderung vorhandene Potentiale stärken, Investitionen in FuE anregen und vor allem FuE-Kapazitäten auswärtiger Investoren in den neuen Bundesländern ansiedeln.","402",NA
"Bereits heute gibt es zahlreiche Innovationsinseln in Ostdeutschland, die sich durch wettbewerbsfähige Strukturen auszeichnen.","411",NA
"Diese Regionen und ihre Vernetzung untereinander sollten in besonderer Weise bei der zukünftigen FuE-Förderung berücksichtigt werden.","411",NA
"Förderung des überregionalen Absatzes ostdeutscher Produkte und Dienstleistungen",NA,NA
"Die Steigerung und Verstetigung des überregionalen Absatzes ostdeutscher Produkte und Dienstleistungen müssen vorrangiges Ziel der zukünftigen Förderung sein.","410",NA
"Die gesamtdeutschen Absatzfördermaßnahmen müssen durch die speziellen Hilfestellungen für ostdeutsche Unternehmen, wie z.B. das Vermarktungshilfeprogramm neue Bundesländer, weiterhin flankiert werden.","402",NA
"Hilfreich sind dabei besonders die Ansätze zur Unterstützung von internationaler Vermarktung (Kontaktanbahnung, Erstellung von Marketingplänen) sowie Lieferantenforen und internationale Kontaktbörsen.","402",NA
"Darüber hinaus sollten ostdeutsche Unternehmen im Rahmen der HermesFörderung in besonderer Weise berücksichtigt werden.","402",NA
"Mangelnde internationale Vermarktung ist häufig auch ein Personalproblem.","408",NA
"Hier kann die aktive Arbeitsmarktpolitik in sinnvoller Weise ansetzen, um entsprechende Kompetenzen zu vermitteln.","411",NA
"Unternehmensfinanzierung in Ostdeutschland erleichtern",NA,NA
"Ausreichende Finanzierung zu akzeptablen Konditionen ist gerade für die Unternehmen in den neuen Bundesländern oftmals ein entscheidender Wettbewerbsfaktor.","402",NA
"Sie haben in der Regel keinen Zugang zum Kapitalmarkt.","402",NA
"Sie brauchen eine Hausbank, die ihnen den nötigen finanziellen Spielraum gibt und auch hinter ihnen steht, wenn die wirtschaftliche Entwicklung einmal nicht optimal verläuft.","402",NA
"Eine gute Bonität erfordert eine solide Eigenkapitaldecke, die in der ostdeutschen mittelständischen Wirtschaft jedoch oft bedrohlich gering ist.","402",NA
"Die FDP wird gemeinsam mit der Kreditwirtschaft nach Wegen suchen, unter wettbewerblichen Rahmenbedingungen die Kreditrisiken mit den besonderen Finanzierungserfordernissen des Mittelstands in den neuen Bundesländern in Einklang zu bringen.","402",NA
"Dabei sind Angebote der öffentlichen Förderbanken erforderlich, die es der Kreditwirtschaft erlauben, auch künftig einen „gesunden Mix'' aus öffentlichen Fördermitteln und eigenen Finanzprodukten effizient und kostengünstig bereitzustellen.","402",NA
"Nach der nunmehr erfolgten Fusion der Deutschen Ausgleichsbank (DtA) mit der Kreditanstalt für Wiederaufbau (KfW) muss die DtA rasch zu der Mittelstandsbank des Bundes werden.","303",NA
"Die für eine bisher verzögerte Umsetzung des Fusionsbeschlusses verantwortlichen Meinungsverschiedenheiten zwischen Bundesfinanz- und Bundeswirtschaftsministerium müssen schleunigst beseitigt werden.","303",NA
"Die von den Ländern getragenen Förderinstitute müssen enger mit der DtA kooperieren und ihre Produkte besser miteinander verzahnen.","303",NA
"Aktive Arbeitsmarktpolitik mittelfristig zurückführen",NA,NA
"Eine dauerhafte Lösung für die Arbeitsmarktprobleme Ostdeutschlands kann nicht über den zweiten Arbeitsmarkt geschaffen werden, sondern nur, wenn dauerhaft mehr Beschäftigung rentabel wird.","505",NA
"Für eine Übergangszeit können ABM weiter notwendig sein.","504",NA
"Dabei spricht sich die FDP allerdings eindeutig gegen den Wegfall des Zusätzlichkeitskriteriums im JOB-AQTIV-Gesetz aus.","303",NA
"Bisher konnten ABM-Kräfte nur für zusätzliche Arbeiten eingesetzt werden.","505",NA
"Nun können herkömmliche Arbeiten durch ABM-Stellen durchgeführt werden.","505",NA
"Diese unfaire Konkurrenz für mittelständische Unternehmen und Existenzgründer durch Arbeitsbeschaffungsmaßnahmen und Beschäftigungsgesellschaften ist auszuschließen.","401",NA
"IX. Wohneigentum für Alle",NA,NA
"Die Bau- und Wohnungswirtschaft befindet sich in einer tiefen Krise.","402",NA
"Aus dieser Talsohle führt nur eine marktwirtschaftliche Wirtschaftspolitik, die die Steuer- und Abgabenbelastung der Bürger und Unternehmen zurückführt,","402",NA
"die weniger reguliert und mehr Freiräume schafft.","401",NA
"Bürokratische Regelungen wie die Bauabzugssteuer und das Tariftreuegesetz lehnt die FDP entschieden ab.","303",NA
"Es ist der Wunsch vieler Bürgerinnen und Bürger, Wohneigentum zu erwerben.","504",NA
"Die Wohneigentumsquote in Deutschland ist jedoch zu niedrig.","504",NA
"Die FDP hält deshalb an der Wohneigentumsförderung fest.","504",NA
"Wohneigentum schafft Freiheit, Unabhängigkeit und Sicherheit gerade auch im Alter.","504",NA
"Deshalb muss Wohneigentum gleichberechtigt neben anderen Anlagemöglichkeiten in die Förderung der privaten Altersvorsorge einbezogen werden.","303",NA
"Die FDP wird das bestehende Mietrecht entbürokratisieren und ändern, um die Rechte der Vermieter wieder mit den Rechten der Mieter in Einklang zu bringen.","401",NA
"Die sogenannte „zweite Miete'' belastet Mieter und Vermieter.","303",NA
"Die FDP fordert die Senkung öffentlicher Abgaben und Kostentransparenz.","408",NA
"Wohngeld und Belegungsrechte sind die marktwirtschaftlichen Steuerungsinstrumente zur Wohnraumversorgung einkommensschwächerer Mitbürgerinnen und Mitbürger.","504",NA
"Die Belegungsrechte müssen für private Vermieter insgesamt wirksamer gestaltet werden.","401",NA
"Der klassische soziale Wohnungsbau, ein Relikt der 50er Jahre, ist viel zu teuer, zu ineffizient und nicht zielgenau.","303",NA
"Er hat deshalb ausgedient.","505",NA
"Die dafür bereitgestellten Finanzmittel sollten als Länderaufgabe dem Wohngeld zugeordnet werden.","303",NA
"Die FDP spricht sich eindeutig gegen eine Erhöhung der Erbschaftsteuer aus","704",NA
"und trägt eine Reform der Grundsteuer, die zu Steuererhöhungen führt, nicht mit.","303",NA
"Für private Investoren müssen auch finanzielle Anreize geschaffen werden, alten- und behindertengerechte Wohnungen zu bauen oder aus dem Bestand zu entwickeln.","402",NA
"Damit können ältere Mitbürger und Menschen mit Behinderungen sich freier entscheiden, wie und wo sie wohnen möchten.","705",NA
"Kostensparendes, flächensparendes und umweltfreundliches Bauen sind liberale Leitlinien.","416",NA
"Unsinnige bauphysikalische Vorschriften beim energiesparenden Bauen lehnt die FDP ab.","303",NA
"X. Der Landwirt muss wieder zum Unternehmer werden",NA,NA
"Die Agrarpolitik muss sich zukünftig an den Prinzipien der Sozialen Marktwirtschaft orientieren.","403",NA
"Die FDP rückt den unternehmerischen Landwirt in den Mittelpunkt.","703",NA
"Die unerträgliche Agrar-Bürokratie muss radikal zurückgeschnitten werden.","303",NA
"Quoten und Marktregulierungen müssen durch marktwirtschaftliche Elemente ersetzt werden.","703",NA
"Deshalb sollen die Landwirte zukünftig für ihre Leistungen zur Pflege und Erhaltung unserer Kulturlandschaft eine produktunabhängige Kulturlandschaftsprämie erhalten.","703",NA
"Im Gegenzug entfallen schrittweise die bisherigen Quoten und Marktordnungen.","703",NA
"Ein solcher Ausstieg kann nicht von heute auf morgen erfolgen.","703",NA
"Unternehmerische Landwirte brauchen Planungssicherheit und verlässliche Rahmenbedingungen.","703",NA
"Nationale Sonderwege - wie sie in vielen Bereichen von Rot-Grün beschritten wurden - sind abzulehnen.","305",NA
"Sie verschlechtern die Wettbewerbsfähigkeit der heimischen Landwirtschaft","703",NA
"und isolieren Deutschland innerhalb der EU.","108",NA
"Vor dem Hintergrund von Krisen muss der vorsorgende Gesundheits- und Verbraucherschutz gestärkt und durch privatrechtliche Elemente ergänzt werden.","403",NA
"Die rot-grüne Bundesregierung setzt mit der so genannten Agrarwende die falschen Rahmenbedingungen für den Verbraucherschutz und die heimische Land-, Forst- und Ernährungswirtschaft.","305",NA
"Die Verbraucher sind durch nationale Alleingänge beim Verbraucherschutz in einem offenen Binnenmarkt nicht wirklich zu schützen.","108",NA
"Die einseitige und überproportionale Förderung des ökologischen Landbaus ist ohne die entsprechende Verbrauchernachfrage kontraproduktiv.","401",NA
"Qualitative, auch geschmackliche, Unterschiede zwischen Produkten aus konventionellem und ökologischem Landbau sind wissenschaftlich nicht belegbar.","703",NA
"Es besteht die Gefahr, funktionierende Märkte durch eine unangemessene staatliche Förderung zu zerstören","401",NA
"und die Einkommensbasis der ökologisch wirtschaftenden Betriebe zu gefährden.","703",NA
"Die FDP fordert ein europäisches Pflanzenschutzamt, das Standards für Rückstände und Zulassungen EU-weit regelt und in das entsprechende nationale Zuständigkeiten und Aufgaben übergehen.","108",NA
"Die so genannte Agrarwende und deren ''Herzstücke'', das Ökosiegel und die Modulation, führen in die Sackgasse.","305",NA
"Das Ökosiegel für Produkte des ökologischen Landbau stellt im Gegensatz zu dem von der Wirtschaft entwickelten ''QS-Siegel'' für konventionell hergestellte Nahrungsmittel keine ausreichende Kontrolle sicher.","305",NA
"Die vorgesehene Umsetzung der Modulation, also die Kürzung der EU-Prämien, bläht die Agrar-Bürokratie weiter auf und bedingt durch den vorgeschriebenen Freibetrag agrar- und strukturpolitische Verzerrungen.","303",NA
"Da ein marktwirtschaftlicher Rahmen der beste Verbraucherschutz ist, müssen freiwillige betriebliche Eigenkontrollen, Qualitätsmanagement, Ökoaudit und Zertifizierung durch unabhängige Dritte sowie eine konsequente Produkthaftung die staatliche Aufsicht ergänzen.","403",NA
"Die Novelle des Bundesnaturschutzgesetzes ist rückgängig zu machen.","303",NA
